v1	v2	v3	v4	v5	v6	v7	v8	v9	v10	v11	v12	v13	v14	v15	v16	v17	v18	v19	v20	v21	v22	v23	v24	v25	v26	v27	v28	v29	v30	v31	v32	v33	v34	v35	v36	v37	v38	v39	v40	v41	v42	v43	v44	v45	v46	v47	v48	v49	v50	v51	v52	v53	v54	v55	v56	v57	v58	v59	v60	v61	v62	v63	v64	v65	v66	v67	v68	v69	v70	v71	v72	v73	v74	v75	v76	v77	v78	v79	v80	v81	v82	v83	v84	v85	v86	v87	v88	v89	v90	v91	v92	v93	v94	v95	v96	v97	v98	v99	v100	v101	v102	v103	v104	v105	v106	v107	v108	v109	v110	v111	v112	v113	v114	v115	v116	v117	v118	v119	v120	v121	v122	v123	v124	v125	v126	v127	v128	v129	v130	v131	v132	v133	v134	v135	v136	v137	v138	v139	v140	v141	v142	v143	v144	v145
DEU	2760000	DEU9797	1	27600	160	3448	2	1	2	3	9	1	2	2	7	1	2	2	7	6	9	1	2	3	2	2	4	3	2	9	2	2	2	2	2	2	2	2	2	1	1	1	2	1	1	1	1	1	3	1	4	3	4	5	1	4	3	1	1	2	3	2	1	2	2	2	2	1	1	7	2	2	1	2	2	2	2	2	2	2	2	2	18	18	27600	0	0	0	0	0	0	0	0	0	0	0	927600	27600	0	0	0	0	0	0	0	0	0	0	0	927600	2	2	2261	1120	3332	-13.627	-0.6372	70.34	88.31	2	2	927600	927600	927600	927600	927600	927600	3	1	1	88.31	3	3	818	818	-0.4243	-0.4255	1	56.64	-10.793	.29229999	28	NOV	13
DEU	2760000	DEU9797	1	27600	160	3452	1	2	2	4	3	2	1	1	7	2	1	1	7	9	9	2	1	2	2	2	3	2	1	1	1	2	2	2	2	1	1	1	2	1	3	3	3	1	2	3	3	4	3	2	4	4	4	4	2	4	2	3	1	2	1	1	1	1	2	2	2	1	1	7	1	2	1	2	2	1	1	1	1	1	1	1	9998	9998	27600	0	0	0	0	0	0	0	0	0	0	0	0	27600	0	0	0	0	0	0	0	0	0	0	0	0	1	1	5321	7511	2113	15.557	-0.3004	20.95	26.64	1	1	27600	27600	27600	27600	27600	27600	6	3	3	26.64	1	1	148	148	0.0485	0.7791	3	83.50	-0.0994	.32730001	28	NOV	13
DEU	2760000	DEU9797	1	27600	161	3455	2	1	2	2	2	2	2	1	7	2	2	1	7	4	9	2	2	2	3	3	2	3	1	2	2	2	2	2	2	2	2	1	2	1	2	4	3	2	2	2	2	2	3	3	3	3	4	5	3	3	2	2	2	2	2	2	1	2	2	2	2	1	1	7	2	2	1	2	2	2	1	1	1	1	1	1	9998	9998	27600	0	0	0	0	0	0	0	0	0	0	0	0	27600	0	0	0	0	0	0	0	0	0	0	0	0	1	1	5223	2431	2635	-0.1254	-0.4659	73.91	28.48	1	1	27600	27600	27600	27600	27600	27600	3	3	3	73.91	1	1	148	148	-0.4243	-0.4255	3	70.50	-10.793	.34330001	28	NOV	13
DEU	2760000	DEU9797	1	27600	161	3457	1	2	2	3	3	2	2	1	7	2	2	1	7	9	9	2	2	2	2	1	3	2	1	1	2	2	2	2	2	2	1	2	2	3	2	4	3	1	1	3	1	1	3	3	3	3	5	5	3	4	3	4	2	2	2	2	1	2	2	2	2	1	1	7	1	2	2	2	2	2	1	1	1	1	1	1	9998	9998	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	4311	1323	3355	0.3150	0.3180	59.89	50.37	9	9	27600	27600	27600	27600	27600	27600	1	3	3	59.89	1	1	148	148	-0.4243	-0.4255	3	63.03	-0.0994	.3387	28	NOV	13
DEU	2760000	DEU9797	1	27600	161	3458	1	1	2	5	5	2	1	1	7	2	2	1	7	9	4	2	9	2	2	2	2	2	1	1	2	2	2	2	2	1	1	1	2	2	3	4	3	3	4	1	2	1	4	3	4	4	5	5	4	4	3	4	2	2	2	2	1	2	2	2	2	2	1	7	1	1	2	2	1	2	1	1	1	1	1	1	9998	9998	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	3259	3122	9999	11.701	0.6460	40.54	61.91	9	9	27600	27600	27600	27600	27600	27600	5	3	3	61.91	1	1	148	148	-0.4243	-0.4255	3	99.00	-0.1745	.33759999	28	NOV	13
DEU	2760000	DEU9797	1	27600	161	3459	2	1	2	4	4	1	2	1	7	2	2	1	7	6	4	2	2	2	3	1	1	2	1	2	2	2	2	2	2	2	1	2	2	1	2	3	2	1	1	1	3	1	3	3	3	5	5	5	3	4	3	3	1	2	1	2	1	2	1	2	2	2	1	7	1	1	1	2	2	1	1	1	1	1	1	1	9998	9998	27600	0	0	0	0	0	0	0	0	0	0	0	0	27600	0	0	0	0	0	0	0	0	0	0	0	0	1	1	5311	1223	2100	-0.1254	0.4764	81.92	24.98	1	1	27600	27600	27600	27600	27600	27600	6	3	3	81.92	1	1	148	148	0.0485	0.4396	3	79.49	0.3309	.3387	28	NOV	13
DEU	2760000	DEU9797	1	27600	161	3464	1	2	2	4	3	1	2	1	7	2	2	1	7	3	1	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	1	2	2	2	3	3	3	1	2	1	2	3	3	3	3	3	5	5	1	3	2	3	1	1	1	1	2	2	2	2	2	1	1	7	2	2	1	2	2	2	1	1	1	1	1	1	9998	9998	27600	0	0	0	0	0	0	0	0	0	0	0	0	27600	0	0	0	0	0	0	0	0	0	0	0	0	1	1	4000	2635	9999	-0.1254	-0.4659	70.50	43.51	1	1	27600	27600	27600	27600	27600	27600	3	3	3	70.50	1	1	148	148	-12.159	12.956	3	99.00	-0.0994	.3387	28	NOV	13
DEU	2760000	DEU9797	1	27600	161	3465	1	2	2	4	4	1	9	9	7	9	9	9	7	2	2	1	2	1	1	1	1	1	1	1	2	1	2	1	2	2	1	1	2	2	4	4	3	1	1	1	1	1	3	4	4	5	5	5	5	5	9	4	1	1	1	1	1	2	2	2	2	1	1	7	1	2	2	2	2	2	1	1	1	1	1	1	9998	9998	27600	0	0	0	0	0	0	0	0	0	0	0	0	27600	0	0	0	0	0	0	0	0	0	0	0	0	1	1	5222	2161	3240	15.557	19.155	79.74	44.14	1	1	27600	27600	27600	27600	27600	27600	1	1	1	79.74	1	1	148	148	-0.4243	12.956	9	24.79	17.172	.33759999	28	NOV	13
DEU	2760000	DEU9797	1	27600	161	3467	1	2	2	5	5	1	2	1	7	2	2	1	7	9	9	1	1	1	2	1	1	1	1	1	2	2	2	2	2	2	2	2	2	2	1	4	4	1	4	3	4	9	3	9	9	9	5	5	3	3	1	2	1	1	1	1	1	1	2	2	2	1	1	7	2	2	2	2	2	2	1	1	1	1	1	1	9998	9998	27600	0	0	0	0	0	0	0	0	0	0	0	0	27600	0	0	0	0	0	0	0	0	0	0	0	0	1	1	5311	2100	9999	-0.1254	-0.2373	79.49	24.98	1	1	27600	27600	27600	27600	27600	27600	9	3	3	79.49	1	1	148	148	0.0485	12.956	3	99.00	17.172	.34330001	28	NOV	13
DEU	2760000	DEU9797	1	27600	161	3474	1	2	2	2	1	2	2	2	7	2	2	2	7	2	2	2	2	2	2	1	1	1	2	1	2	2	2	2	2	2	1	1	2	2	2	4	3	2	3	2	2	3	4	3	4	4	5	5	2	3	2	2	2	2	2	2	1	1	1	2	2	1	1	7	1	1	2	1	2	2	2	2	2	2	2	2	25	20	27600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	181000	0	0	2	2	8157	7213	7421	0.3150	-0.3004	25.51	16.80	3	1	181000	181000	181000	181000	181000	181000	4	0	0	25.51	3	3	495	495	0.4708	-0.4255	0	43.76	0.8861	.33019999	28	NOV	13
DEU	2760000	DEU9797	1	27600	161	3476	1	2	2	3	2	2	2	2	7	2	2	2	7	9	5	2	2	2	3	3	3	2	1	2	2	2	2	2	2	2	2	2	2	3	2	4	4	1	1	4	2	1	3	2	3	4	5	5	4	3	3	3	1	2	2	2	2	1	2	2	2	1	1	7	2	2	1	1	2	1	1	1	1	1	1	1	9998	9998	27600	0	0	0	0	0	0	0	0	0	0	0	0	27600	0	0	0	0	0	0	0	0	0	0	0	0	1	1	4300	4300	5220	-0.6314	0.3180	44.08	44.08	1	1	27600	27600	27600	27600	27600	27600	6	0	0	44.08	1	1	148	148	-0.4243	0.1017	0	29.47	-10.793	.33019999	28	NOV	13
DEU	2760000	DEU9797	1	27600	162	3478	1	2	2	5	4	2	1	1	7	2	1	2	7	4	3	1	1	2	2	2	2	2	1	2	2	2	2	2	2	1	1	2	2	3	3	4	4	3	4	1	2	1	4	3	4	4	5	5	9	3	3	4	1	1	1	1	1	1	2	2	2	1	1	7	1	1	2	2	1	2	1	1	1	1	1	1	9998	9998	27600	0	0	0	0	0	0	0	0	0	0	0	0	27600	0	0	0	0	0	0	0	0	0	0	0	0	1	1	5321	7411	7231	0.3150	0.2651	36.35	26.64	1	1	27600	27600	27600	27600	27600	27600	5	3	3	36.35	1	1	148	148	0.0485	12.956	2	30.78	0.6338	.3872	28	NOV	13
DEU	2760000	DEU9797	1	27600	162	3486	2	1	2	2	2	2	1	1	7	2	2	2	7	3	3	3	3	3	3	2	4	3	1	1	2	2	2	2	2	2	1	1	2	2	2	3	2	1	1	1	2	2	3	4	3	2	4	4	2	3	2	3	1	1	1	1	1	2	2	2	2	1	1	7	2	2	1	2	2	2	1	1	1	1	1	1	9998	9998	27600	0	0	0	0	0	0	0	0	0	0	0	0	27600	0	0	0	0	0	0	0	0	0	0	0	0	1	1	9701	8332	2163	0.7501	-0.8130	25.95	99.00	1	1	27600	27600	27600	27600	27600	27600	3	3	3	25.95	1	1	148	148	-0.4243	12.956	0	79.74	-18.317	.39590001	28	NOV	13
DEU	2760000	DEU9797	1	27600	163	3500	1	2	2	5	4	2	2	1	7	2	2	1	7	1	3	2	3	2	4	2	2	1	2	1	2	2	2	2	2	2	1	2	2	1	2	3	3	1	2	3	2	1	4	4	4	5	5	5	5	1	3	5	1	2	1	1	1	2	2	2	2	1	1	7	2	2	1	2	2	2	1	1	1	1	1	1	9998	9998	27600	0	0	0	0	0	0	0	0	0	0	0	0	27600	0	0	0	0	0	0	0	0	0	0	0	0	1	1	5223	5223	9704	-0.1254	0.6460	28.48	28.48	1	1	27600	27600	27600	27600	27600	27600	3	3	3	28.48	1	1	148	148	-0.4243	0.7791	3	99.00	-0.8397	.3827	28	NOV	13
DEU	2760000	DEU9797	1	27600	163	3508	2	1	2	5	4	9	9	1	7	9	9	1	7	2	3	1	2	3	3	2	3	3	2	1	2	2	2	2	2	2	2	1	2	1	3	4	2	1	1	4	1	2	4	4	4	4	5	5	1	5	3	3	1	2	2	2	2	2	2	2	2	1	1	7	2	2	1	2	2	2	2	2	1	2	1	1	22	29	27600	0	0	0	0	0	0	0	0	0	0	0	0	27600	0	0	0	0	0	0	0	0	0	0	0	0	8	8	3221	8000	9704	-0.1254	0.1650	25.45	56.00	1	1	61600	61600	27600	61600	27600	27600	3	3	3	56.00	1	1	998	998	-12.159	0.1017	3	99.00	-10.793	.34290001	28	NOV	13
DEU	2760000	DEU9797	1	27600	163	3519	1	2	2	3	2	9	9	9	7	9	9	9	7	1	2	2	2	3	3	2	2	2	2	1	2	2	2	2	2	2	2	2	2	3	2	3	2	1	2	3	2	2	2	3	4	5	4	5	3	3	3	3	2	1	2	2	9	2	1	2	2	2	9	7	1	2	2	2	2	2	2	2	2	2	2	2	25	22	27600	0	0	0	0	0	0	0	0	0	0	0	0	27600	0	0	0	0	0	0	0	0	0	0	0	0	2	2	9112	7125	4110	-0.6314	0.1650	24. Sep	14.21	1	1	181000	181000	181000	181000	181000	181000	1	9	9	24. Sep	3	3	495	495	-0.2735	0.1017	9	43.33	-0.8397	.32870001	28	NOV	13
DEU	2760000	DEU9797	1	27600	164	3525	1	2	2	9	2	9	9	9	7	9	9	9	7	1	5	3	2	2	2	4	4	2	1	1	2	2	2	2	2	2	1	1	2	3	2	2	2	1	2	1	3	2	3	4	4	5	5	5	5	5	5	5	1	1	1	1	1	1	2	2	2	1	2	7	1	2	2	1	2	2	1	1	1	1	9	9	9999	9998	27600	0	0	0	0	0	0	0	0	0	0	0	0	27600	0	0	0	0	0	0	0	0	0	0	0	0	1	1	6113	9999	9999	0.7501	33.915	99.00	20.91	1	1	27600	27600	27600	27600	999999	999999	4	9	9	20.91	9	1	148	148	0.0485	12.956	9	99.00	-14.771	.38429999	28	NOV	13
DEU	2760000	DEU9797	1	27600	164	3528	1	2	2	3	4	2	2	2	7	2	2	2	7	2	6	2	2	2	1	2	3	2	2	1	2	2	2	2	2	2	1	1	2	2	4	4	4	1	1	4	2	1	2	3	4	4	4	5	1	5	4	4	1	1	1	1	2	1	1	2	2	1	1	7	1	1	1	2	2	2	1	1	1	1	2	2	9998	9998	27600	0	0	0	0	0	0	0	0	0	0	0	0	27600	0	0	0	0	0	0	0	0	0	0	0	0	1	1	5151	7131	9999	0.3150	0.3180	22.77	25.20	1	1	27600	27600	27600	27600	30000	30000	3	0	0	25.20	2	1	148	148	0.0485	12.956	0	99.00	-0.0994	.43720001	28	NOV	13
DEU	2760000	DEU9797	1	27600	164	3529	1	2	2	2	3	2	2	2	7	2	1	2	7	2	1	2	3	2	3	2	2	9	1	1	2	2	2	2	2	2	1	1	2	3	3	4	2	1	2	1	3	2	4	3	4	3	5	5	1	2	1	1	2	2	2	2	2	1	1	2	2	1	2	7	1	2	2	1	2	2	1	1	1	1	1	1	9998	9998	27600	0	0	0	0	0	0	0	0	0	0	0	0	27600	0	0	0	0	0	0	0	0	0	0	0	0	1	1	5221	7114	3511	0.7501	-11.714	21.96	35.34	1	1	27600	27600	27600	27600	27600	27600	4	0	2	35.34	1	1	148	148	0.0485	-0.4255	2	61.07	-0.8862	.43720001	28	NOV	13
DEU	2760000	DEU9797	1	27600	164	3530	1	2	2	4	2	2	2	2	7	1	1	2	7	6	5	2	2	2	1	2	3	2	2	2	2	2	2	2	2	1	2	2	2	3	2	4	4	1	1	1	2	1	4	2	4	3	5	5	1	4	2	3	1	1	1	1	2	2	2	2	2	1	1	7	2	2	1	1	2	2	1	1	1	1	1	1	9998	9998	27600	0	0	0	0	0	0	0	0	0	0	0	0	27600	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1324	3322	9999	-0.6314	-0.3004	57.03	58.07	1	1	27600	27600	27600	27600	27600	27600	4	0	2	58.07	1	1	148	148	-12.159	12.956	2	99.00	-0.0994	.37380001	28	NOV	13
DEU	2760000	DEU9797	1	27600	164	3531	2	1	2	4	2	1	9	9	7	9	9	9	7	4	2	2	2	2	3	3	3	3	1	2	2	2	2	2	2	2	1	2	2	3	2	2	3	1	1	1	2	1	3	3	3	3	5	5	1	2	2	3	2	2	2	1	1	2	2	2	2	1	1	7	1	2	2	2	2	2	1	1	1	1	1	1	9998	9998	27600	0	0	0	0	0	0	0	0	0	0	0	0	27600	0	0	0	0	0	0	0	0	0	0	0	0	9	9	3352	3352	9999	-0.1254	-0.6372	67.11	67.11	1	1	27600	27600	27600	27600	27600	27600	1	1	1	67.11	1	1	999	999	-0.4243	0.1017	9	99.00	-12.871	.43720001	28	NOV	13
DEU	2760000	DEU9797	1	27600	164	3532	1	2	2	3	3	9	9	1	7	9	9	1	7	5	3	2	2	3	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	3	3	4	3	1	1	1	2	2	3	4	4	5	5	5	2	5	2	3	2	2	2	2	2	2	2	2	2	9	2	7	1	2	2	2	2	2	1	1	1	1	2	1	9998	9998	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	9	4412	8332	9704	-14.809	0.3180	25.95	27.52	9	9	27600	27600	27600	27600	61600	27600	1	3	3	27.52	1	1	999	999	-12.159	-0.4255	3	99.00	-0.8397	.38429999	28	NOV	13
DEU	2760000	DEU9797	1	27600	164	3533	1	1	2	3	3	2	2	1	7	2	2	1	7	1	4	1	2	2	2	2	2	2	1	1	2	1	2	2	2	2	1	1	2	3	2	3	3	1	1	1	2	2	3	3	3	4	5	5	4	5	4	5	1	1	1	1	2	1	2	2	2	2	9	7	1	2	2	2	2	2	1	1	1	1	1	1	9998	9998	27600	0	0	0	0	0	0	0	0	0	0	0	0	27600	0	0	0	0	0	0	0	0	0	0	0	0	1	1	5141	4321	5411	11.701	13.249	32.50	31. Aug	1	1	27600	27600	27600	27600	27600	27600	1	3	3	32.50	1	1	148	148	-0.4243	12.956	3	46.38	0.3309	.43720001	28	NOV	13
DEU	2760000	DEU9797	1	27600	164	3535	1	2	2	5	4	2	2	2	7	2	2	1	7	9	5	3	2	4	3	4	4	4	2	2	2	2	2	2	2	2	2	2	2	3	1	4	3	2	3	1	1	1	4	4	4	5	5	5	3	5	2	5	1	1	1	1	9	9	9	9	9	9	9	7	1	2	2	2	2	2	1	1	1	1	1	1	9998	9998	27600	0	0	0	0	0	0	0	0	0	0	0	0	27600	0	0	0	0	0	0	0	0	0	0	0	0	1	1	4110	6100	2132	-14.809	0.8345	19.41	43.33	1	1	27600	27600	27600	27600	27600	27600	1	0	3	43.33	1	1	148	148	99.990.000	12.956	3	78.17	-23.654	.43720001	28	NOV	13
DEU	2760000	DEU9797	1	27600	164	3536	1	2	2	2	2	9	9	1	7	9	1	9	7	4	3	2	2	3	2	2	3	2	1	2	2	2	2	2	2	2	1	2	2	1	3	4	4	3	3	2	4	3	4	4	4	4	5	5	3	4	2	2	4	3	3	3	2	2	2	2	2	1	1	7	1	2	2	2	1	2	1	1	1	1	1	1	9998	9998	27600	0	0	0	0	0	0	0	0	0	0	0	0	27600	0	0	0	0	0	0	0	0	0	0	0	0	1	1	3221	8122	2221	-0.1254	0.0131	22.36	56.00	1	1	27600	27600	27600	27600	27600	27600	5	3	3	56.00	1	1	148	148	-12.159	-21.367	2	68.70	-0.8397	.38429999	28	NOV	13
DEU	2760000	DEU9797	1	27600	164	3542	1	2	2	4	3	9	9	9	7	9	9	1	7	1	3	2	4	3	4	3	2	3	1	2	2	2	2	2	2	2	2	1	2	3	3	4	4	1	1	1	2	1	4	2	1	5	4	5	1	5	5	2	3	2	3	2	1	2	2	2	2	2	2	7	1	2	2	2	2	2	1	9	1	1	9	9	25	9998	27600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	9	3221	7412	5142	-0.1254	0.3180	36.92	56.00	9	1	999999	27600	27600	27600	999999	999999	1	9	3	56.00	9	1	999	148	-0.4243	-12.776	3	31. Aug	-18.317	.38429999	28	NOV	13
DEU	2760000	DEU9797	1	27600	164	3543	2	1	2	4	3	1	1	2	7	2	2	1	7	6	3	3	3	2	2	2	2	2	1	1	2	1	2	2	2	1	1	1	2	3	3	2	4	1	2	1	2	1	3	3	3	9	5	5	3	3	2	3	2	1	1	1	2	2	2	2	2	1	1	7	1	2	2	2	2	2	1	1	1	1	1	1	9998	9998	27600	0	0	0	0	0	0	0	0	0	0	0	0	27600	0	0	0	0	0	0	0	0	0	0	0	0	1	1	3221	1219	2635	15.557	0.0977	68.54	56.00	1	1	27600	27600	27600	27600	27600	27600	1	2	3	68.54	1	1	148	148	-12.159	0.7791	3	70.50	-0.8397	.38429999	28	NOV	13
DEU	2760000	DEU9797	1	27600	165	3563	2	2	1	4	3	9	9	9	7	9	9	9	7	9	9	3	2	2	1	2	3	3	1	2	2	2	2	2	2	2	1	2	2	3	2	2	3	4	1	2	3	2	2	2	2	9	9	9	9	9	9	9	9	9	9	9	2	2	2	2	2	2	1	7	1	2	2	2	2	2	2	2	2	2	2	2	22	12	0	0	0	0	0	0	0	0	0	0	0	79200	0	0	0	0	0	0	0	0	0	0	0	0	79200	0	2	2	9412	6113	9999	-0.1254	99.990.000	20.91	16.50	3	3	79200	79200	79200	79200	79200	79200	1	9	9	20.91	3	3	344	344	-12.159	99.990.000	9	99.00	-0.8397	.38510001	28	NOV	13
DEU	2760000	DEU9797	1	27600	166	3565	1	1	2	5	5	1	1	1	7	9	9	1	7	6	4	1	1	2	2	3	3	3	1	2	2	2	2	2	2	2	1	2	2	2	3	3	3	1	1	1	3	3	4	3	3	5	5	5	4	4	2	3	1	1	1	1	1	1	2	1	2	1	1	7	2	2	1	2	2	2	1	1	1	1	1	2	9998	9998	27600	0	0	0	0	0	0	0	0	0	0	0	0	27600	0	0	0	0	0	0	0	0	0	0	0	0	1	1	3111	2144	2100	-0.1254	0.4764	77.10	55.03	1	1	27600	27600	27600	27600	27600	61600	3	3	3	77.10	1	1	148	148	0.4708	12.956	3	79.49	-0.5360	.34529999	28	NOV	13
DEU	2760000	DEU9797	1	27600	166	3567	2	1	2	5	5	1	2	2	7	1	2	2	7	5	1	2	2	2	1	2	3	2	2	1	2	2	2	2	2	2	2	2	2	1	3	4	3	1	1	3	2	1	4	3	4	3	5	5	4	3	1	2	2	2	2	1	1	1	2	2	2	1	1	7	2	2	2	2	2	1	2	2	2	2	2	2	20	20	27600	0	0	0	0	0	0	0	0	0	0	0	0	27600	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2635	1330	9999	-0.6314	-0.3004	78.86	70.50	1	1	927600	927600	927600	927600	927600	927600	6	1	1	78.86	3	3	148	148	0.0485	0.1017	1	99.00	-0.0994	.34529999	28	NOV	13
DEU	2760000	DEU9797	1	27600	166	3570	1	2	2	9	3	1	2	2	7	2	2	1	7	3	5	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2	1	2	3	3	3	2	3	3	2	3	3	3	4	5	5	2	4	2	3	2	2	2	2	1	2	2	2	2	1	1	7	2	2	1	2	2	1	1	1	1	1	1	1	9999	9998	27600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	9	6112	9999	9704	-0.6314	0.0131	99.00	18.95	9	1	27600	27600	27600	27600	27600	27600	6	1	3	18.95	1	1	999	148	-0.4243	-0.4255	3	99.00	-0.0994	.34529999	28	NOV	13
DEU	2760000	DEU9797	1	27600	166	3571	2	1	2	4	3	2	2	1	7	2	2	2	7	3	1	1	4	1	1	1	1	1	2	2	2	2	2	2	2	2	2	2	2	2	3	3	3	2	2	2	2	2	4	3	3	4	5	4	3	3	2	2	1	2	2	2	1	1	1	1	1	1	1	7	2	2	2	2	2	1	2	2	2	2	2	2	25	22	27600	0	0	0	0	0	0	0	0	0	0	0	0	27600	0	0	0	0	0	0	0	0	0	0	0	0	1	1	5142	8120	2611	-14.809	-0.3004	25.91	31. Aug	1	1	927600	927600	927600	927600	927600	927600	6	3	3	31. Aug	3	3	148	148	17.522	0.1017	0	86.72	11.275	.36700001	28	NOV	13
DEU	2760000	DEU9797	1	27600	166	3572	1	2	2	4	3	2	2	1	7	2	2	2	7	5	5	3	2	4	4	4	4	3	1	2	2	2	2	2	2	2	1	2	2	1	3	3	3	1	1	2	1	1	4	3	4	5	5	5	4	4	3	3	2	2	3	2	1	2	2	2	2	1	1	7	2	2	2	2	2	1	1	1	2	1	2	1	9998	9998	27600	0	0	0	0	0	0	0	0	0	0	0	0	27600	0	0	0	0	0	0	0	0	0	0	0	0	1	1	3359	2522	2166	-0.1254	0.6460	75.13	64.40	1	1	27600	27600	19100	27600	61600	27600	6	3	3	75.13	1	1	148	148	-0.4243	-0.9553	0	79.74	-23.654	.36700001	28	NOV	13
DEU	2760000	DEU9797	1	27600	166	3579	1	2	2	3	3	2	2	2	7	2	2	2	7	9	1	2	2	2	2	2	2	2	1	1	2	2	2	2	2	2	1	1	2	1	2	3	2	1	1	1	1	1	2	3	2	3	5	4	1	3	1	1	1	1	1	1	1	9	2	2	2	1	1	7	2	1	1	2	2	2	1	1	1	1	1	1	9998	9998	27600	0	0	0	0	0	0	0	0	0	0	0	0	27600	0	0	0	0	0	0	0	0	0	0	0	0	1	1	4110	7122	9999	0.7501	-11.714	22.75	43.33	1	1	27600	27600	27600	27600	27600	27600	3	0	0	43.33	1	1	148	148	-0.2626	12.956	0	99.00	-0.0994	.36700001	28	NOV	13
DEU	2760000	DEU9797	1	27600	166	3580	1	2	2	5	4	9	9	9	7	2	2	2	7	3	4	2	1	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	1	4	3	3	1	1	4	2	2	3	4	3	3	4	4	1	1	1	2	2	2	2	2	2	2	2	2	1	1	1	7	2	2	2	2	2	1	1	1	1	1	1	9	9998	9998	27600	0	0	0	0	0	0	0	0	0	0	0	0	27600	0	0	0	0	0	0	0	0	0	0	0	0	1	1	5414	9703	2212	-14.809	-15.201	99.00	23.80	1	1	27600	27600	27600	27600	27600	999999	6	9	0	23.80	1	1	148	148	-0.4243	-0.4255	0	81.92	-0.0994	.34529999	28	NOV	13
DEU	2760000	DEU9797	1	27600	166	3581	2	1	2	3	4	2	1	2	7	2	2	2	7	5	1	2	3	2	2	3	3	3	2	2	2	2	2	2	2	2	2	2	2	1	3	3	3	1	2	3	3	1	3	3	3	4	5	5	3	1	2	2	1	2	2	2	2	1	2	2	2	1	1	7	2	2	1	2	2	2	2	1	1	1	1	1	9998	9998	27600	0	0	0	0	0	0	0	0	0	0	0	0	27600	0	0	0	0	0	0	0	0	0	0	0	0	1	1	9701	3122	9999	-14.809	-0.4659	40.54	99.00	1	1	27600	61600	27600	27600	27600	27600	3	2	2	40.54	1	1	148	148	-0.4243	0.1017	0	99.00	-12.871	.36680001	28	NOV	13
DEU	2760000	DEU9797	1	27600	166	3582	1	2	2	4	3	1	2	2	7	2	2	1	7	5	1	1	1	2	2	2	2	1	1	2	2	2	2	2	2	2	2	2	2	3	3	2	4	1	1	3	1	1	3	3	3	4	5	5	1	3	1	2	1	1	1	1	2	2	2	2	2	1	1	7	2	2	1	2	2	1	9	9	9	9	9	9	9998	9998	27600	0	0	0	0	0	0	0	0	0	0	0	0	27600	0	0	0	0	0	0	0	0	0	0	0	0	1	1	9705	2132	2300	-0.6314	-0.6372	78.17	99.00	1	1	999999	999999	999999	999999	999999	999999	6	1	3	78.17	9	9	148	148	-12.159	12.956	3	75.54	0.8861	.34529999	28	NOV	13
DEU	2760000	DEU9797	1	27600	166	3586	1	2	2	2	3	2	2	2	7	2	2	2	7	4	4	1	1	2	1	2	2	1	2	2	2	2	2	2	2	2	2	2	2	1	1	4	3	2	1	3	2	1	4	3	3	4	5	5	1	3	1	1	1	1	1	1	2	2	2	2	2	1	1	7	2	2	1	2	2	1	1	1	1	1	1	1	9998	9998	27600	0	0	0	0	0	0	0	0	0	0	0	0	27600	0	0	0	0	0	0	0	0	0	0	0	0	1	1	4412	7127	9704	-14.809	-0.8130	25.26	27.52	1	1	27600	27600	27600	27600	27600	27600	6	0	0	27.52	1	1	148	148	-12.159	12.956	0	99.00	11.275	.34529999	28	NOV	13
DEU	2760000	DEU9797	1	27600	166	3587	1	2	2	3	3	9	9	9	7	9	9	9	7	9	3	1	2	2	1	2	3	2	2	2	2	1	2	2	2	2	2	2	2	1	3	3	3	2	2	2	2	2	3	3	4	4	4	5	1	2	1	1	2	2	2	2	2	1	1	2	2	1	1	7	2	2	1	2	2	1	1	1	1	1	1	1	9998	9998	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	5142	7321	2210	-0.6314	-11.714	35.33	31. Aug	9	9	27600	27600	27600	27600	27600	27600	6	9	9	35.33	1	1	148	148	0.0485	-0.4255	9	88.70	0.3309	.34529999	28	NOV	13
